farm_id,vv_2025-06-12,vh_2025-06-12,vv_2025-06-24,vh_2025-06-24,vv_2025-07-06,vh_2025-07-06,vv_2025-07-18,vh_2025-07-18,vv_2025-07-30,vh_2025-07-30,vv_2025-08-23,vh_2025-08-23,vv_2025-09-04,vh_2025-09-04,vv_2025-09-16,vh_2025-09-16,vv_2025-09-28,vh_2025-09-28,vv_2025-10-10,vh_2025-10-10,vv_2025-10-22,vh_2025-10-22,vv_2025-11-03,vh_2025-11-03,vv_2025-11-15,vh_2025-11-15,vv_2025-11-27,vh_2025-11-27,vv_2025-12-09,vh_2025-12-09,vv_2025-12-21,vh_2025-12-21
758,-8.70220445448765,-13.374748346420668,-7.094551927177788,-11.60067288521163,-6.020378365950419,-12.628852756952591,-6.5437109600100385,-12.804527785967847,-7.623355394300775,-12.712962513009849,-4.891698831929794,-12.892525589549502,-7.109782644445621,-12.542861540263708,-6.072727146253527,-11.885238543451077,-9.027255057613505,-14.754809723467062,-7.743017798334266,-12.407127443983692,-7.822272767744592,-14.198915375938794,-7.754862438166931,-12.830409918582726,-7.093566789415369,-14.516042400245617,-7.8436985661242185,-14.96885106841699,-8.059591585095037,-14.062527171464431,-9.152743995467624,-17.493824319704416
759,-8.218933464035478,-12.70287438552721,-6.306933270900586,-11.388629062815834,-5.678342003642439,-12.384592282106908,-7.462863628817286,-12.17612969078683,-4.103615959093002,-11.633957485570942,-5.478453242073462,-13.159270915300807,-7.293210771965308,-11.827004300828003,-8.82185697109704,-13.298005013102184,-7.050296763839753,-12.151399738694277,-7.25050117922537,-14.160588391048721,-8.306439375921144,-14.274279014730578,-6.738363001406309,-12.748048544185588,-7.342560127272212,-12.974257664064739,-7.349687664879227,-14.029806211946585,-8.514825719729574,-14.514671108784793,-9.594616097822039,-15.046431769845798
760,-7.445390007048727,-13.160561430342161,-6.960491512316985,-12.780428029684426,-9.534875665890578,-11.48852993261575,-8.585728559918964,-14.02022664303849,-7.285455810527695,-14.487363782483243,-8.361426283220636,-15.474786752909583,-6.1855843428166075,-12.44993939166662,-7.51953822032858,-14.013390930528178,-9.739135473823984,-13.99812369246318,-7.381345834996934,-13.01376263269878,-8.020663840033212,-16.08901003358246,-7.41169197039285,-12.900829259321789,-9.395842398120669,-13.762310416887793,-10.080628759514267,-16.199331535396297,-8.24821321858836,-13.9818317225905,-9.112569133160584,-16.93142402336036
761,-6.640576836889414,-14.222866139274831,-6.839731261797777,-13.13582028721903,-7.064370899045106,-11.806490424659808,-6.525429695482314,-14.35005832677855,-6.2338491893179935,-13.77959162170907,-7.570946344128144,-15.675466557742748,-6.564006946350349,-13.02686298626795,-8.915426758308717,-15.676204779222422,-10.178364295927164,-15.618419287179382,-7.670468065292115,-13.228669824348474,-8.944614491253759,-13.571514921624793,-8.521454220473306,-14.213834390046456,-9.604098423667478,-13.714195200524987,-8.676880616936417,-14.449090978815116,-9.568011989781048,-15.954777457573876,-8.508838356354547,-14.91642749900249
762,-9.15040442747857,-16.649939349026948,-5.924633075591746,-12.937387204239963,-7.091783982232362,-11.13025705272374,-8.505825336608861,-12.982993185949693,-3.9611139561641266,-11.845451853709847,-8.343691959701026,-15.737666514346277,-9.170635747845102,-16.47952259526511,-9.39128618123926,-14.802838041054107,-8.605783291008303,-14.886902200149116,-8.675660683847818,-14.143228453739985,-8.414530957745862,-13.029325176869603,-7.000724979074841,-13.088081371321644,-8.568743110861035,-15.338254720899698,-7.821973415777484,-15.493143378263108,-9.322013753247216,-15.473526347979586,-8.550861819242666,-14.7857294995786
763,-9.649896134024162,-14.699223915842225,-5.329321519947116,-14.145375975244976,-6.150601131305321,-12.44990207693301,-7.66229710566816,-13.976986021665926,-7.370529938019224,-13.119699833994364,-5.994166590120152,-12.608480622910124,-6.951835095654559,-13.234022358199537,-8.035389907729828,-14.776142002302354,-8.538874116434384,-13.698046572535256,-6.07659795107009,-13.237578331645086,-6.9184703841261195,-12.834177985055808,-7.247868841065646,-12.04820309764574,-8.792231605789596,-13.460516420725401,-8.837367213681771,-15.272492660823392,-8.678653536490257,-14.666832697675552,-7.684766679750085,-13.917082001925367
764,-8.675565745439025,-14.964533375344867,-5.6611145545802275,-13.808519798226875,-5.977911959062933,-11.628635290537275,-7.748516133265557,-12.130254968896537,-5.475302197858393,-12.94216069759067,-7.854464938313701,-14.335010125510586,-8.197608841272935,-11.840296860523274,-8.917020210991435,-15.312351483735526,-7.791944373052989,-13.782072791076756,-7.762534053306073,-14.142415872884808,-7.583929492069643,-14.096654131982952,-5.966073867649114,-13.427936409055626,-8.590231402329065,-14.483336347475447,-11.200458364216413,-14.899554428264668,-9.678152083171906,-16.437308747709917,-9.913925561894576,-17.097424779645078
765,-8.415196048423104,-15.052305635405359,-6.979351452149119,-14.022105940895857,-6.226306480395833,-14.12159539604114,-8.635858661008804,-12.058255670051238,-5.7981551527288815,-12.79875419940405,-7.688463088480546,-10.35924816505742,-6.712845848867888,-11.046872593518133,-8.847524777516988,-14.04185351622796,-10.319739882660404,-14.208781278617376,-7.104494220458044,-15.433537797108823,-8.874534726151337,-14.214696522719256,-6.044553533553022,-13.003866406369575,-8.556648908604252,-16.071905142352573,-9.701013013862617,-15.577830864265927,-8.960700499191079,-16.05538276176023,-8.863973733546528,-17.49676462231203
766,-8.709758564403696,-15.142958409844034,-6.605238430120165,-11.726634654127505,-7.655417009326198,-12.57011449926946,-7.605690711253742,-13.254150008400158,-5.475732447293929,-12.123691627248611,-5.526115267625562,-11.54164906090042,-6.893102844588509,-11.778226864918244,-8.559837065308615,-13.289896212677032,-11.844178954438146,-14.653280160758706,-7.575561017192024,-13.740596535993149,-8.743155017416361,-12.842236988008393,-6.1079717057594705,-12.190011743911725,-8.761460458782485,-16.53931084600252,-9.756797812642716,-15.483251361534444,-9.69676576583518,-14.364101801492664,-10.053512876756855,-16.83084883405523
767,-11.8817913049061,-15.737247943306683,-8.659719786235833,-13.38457654854658,-8.034135920822097,-14.377635938707282,-9.191905313536441,-12.98594888335243,-6.897782903372226,-15.028323300176167,-5.418913391863739,-13.290614192996873,-7.481721580911751,-13.4454236007948,-10.245117104524176,-16.464486517704753,-12.430872483419858,-15.488382370312618,-8.470776413199939,-15.216716192156055,-9.680192224359308,-15.650819286171636,-7.878016793795714,-13.216312579618155,-10.281577047918326,-17.080630059936013,-10.073464172082288,-16.885563042998992,-11.387163567669148,-15.66283636595766,-13.945099039349817,-17.23676902638361
768,-7.098318052892933,-15.727355793931707,-4.412016959199275,-11.491726510090018,-7.584969423534435,-11.88529068163622,-7.3635927469113085,-11.907111673693958,-5.96018040464336,-13.052043912838545,-6.189746486056952,-12.349124931564377,-6.199735527375925,-12.900967622910791,-5.930606730923829,-14.37957716946028,-7.828844830636704,-12.16515686708471,-8.285033011960298,-13.12711096779388,-8.238555427007375,-14.511280391021266,-6.941069236112419,-13.968686626340894,-7.717492741332851,-14.561071312953167,-7.460773630277223,-16.074831819068663,-9.613544271133776,-17.592502431053553,-10.938878744914655,-16.924058812295655
769,-9.669125835051238,-14.286988503557147,-6.104054652453696,-12.18033155861386,-7.911196522134064,-13.79676786748741,-6.152396726031688,-11.749331906737968,-7.425500009700691,-13.86208963379939,-6.6096910510297455,-12.54976946311874,-6.751805573180776,-12.659650525953417,-9.391255927751352,-14.978232886461457,-9.223906377331296,-15.531859381719313,-8.018825164463449,-14.901170753163191,-6.535105114704111,-15.024575571155342,-6.251301921697021,-11.498221406132485,-7.01416178054851,-13.742645214585192,-8.22498925710891,-12.112595142735735,-9.06280358206198,-13.866831666762883,-7.90058773619934,-14.268899254618237
770,-8.90185817425727,-14.217693908066302,-6.577326802077646,-12.975003760126478,-7.109015702339967,-10.810389473805058,-8.858798196896023,-12.422384505067113,-6.572301226792376,-11.977588596021127,-6.693379229574083,-12.040213322204421,-7.245971743228426,-8.881122825275206,-8.492114025809531,-11.702513110672053,-9.466644030283266,-13.554868360556863,-9.6197493813121,-14.022185999247984,-9.19849426946361,-13.86781438969232,-7.895484686226153,-13.196794622076878,-10.121228708242388,-16.421072269819064,-10.717872024462192,-15.94332982989461,-8.851809443402662,-18.24100300707818,-12.28686024034669,-17.65000062230285
771,-6.6298349646556325,-13.175604947873644,-5.1311022177878405,-12.255765174960212,-5.924176342390009,-10.942154518134174,-7.057374514184925,-12.750546606500976,-8.671796656102075,-12.562238121678744,-5.320385973142009,-13.497906762561001,-4.99398956211501,-12.307919510224421,-6.942964412971037,-12.317708461743829,-6.871763236445504,-14.779225703025944,-8.207697691211479,-11.73091808504391,-7.899127391078262,-13.850244695230824,-4.818907419287054,-14.079815648653273,-11.23161323735992,-14.861648495912743,-9.098518352964291,-15.2171405153128,-8.761212927596034,-17.829938273810214,-9.71134301831752,-14.20379033239594
772,-7.9628258872410544,-15.588963098063445,-7.3829803528690015,-14.441438955950186,-6.667325490846389,-13.479249401633789,-6.913622939010806,-12.972589674025595,-4.049032960523743,-12.580420665231397,-6.549179489058046,-15.432316149144754,-7.00400621932414,-12.625702196799708,-7.476799649744233,-13.333431048468004,-8.358965015381257,-16.240272889483258,-8.121699847200945,-13.233894335739931,-7.9040059118910655,-15.039387283874499,-4.934520994703174,-15.056770592859678,-10.650672657929473,-13.38343242152262,-8.333998661846788,-18.1036708999623,-8.923673112561618,-16.886897520364762,-8.968248602315938,-14.828838790289208
773,-9.642231957262423,-12.822184530875978,-7.987390290940445,-12.438322260269214,-7.226538057635002,-13.369708848537448,-6.060461184010409,-11.223487375411514,-3.238248213855099,-12.498414580537,-6.218054846306266,-13.934094347620459,-7.699540374447222,-10.723884392883242,-6.864834015587425,-14.634255960719118,-9.216253254028647,-14.596331484090241,-8.608373897313083,-13.43789343846144,-8.168322156538586,-17.31071299116891,-7.067822334006159,-14.935454954304374,-8.099912204221454,-14.757443169627578,-9.328060475257079,-16.849824856383947,-7.472745268125365,-13.780469588587131,-9.40676295333392,-15.562599460516696
774,-9.256111390414674,-13.303267806257647,-5.865821626853299,-11.499206993327196,-4.660734400129095,-12.456604454808552,-6.45899440339586,-12.717892315202652,-8.289601813493663,-13.920786222099624,-6.743537663367918,-14.528548472449437,-6.73320121721757,-13.472923212646402,-9.14833739359956,-11.873896046741628,-8.278481128317676,-12.470735826129749,-6.972642354007493,-13.540773679758356,-7.531151521612305,-15.124372700678776,-9.2159498930339,-11.376663788457703,-9.512204532581185,-16.198543200306343,-9.24623913002619,-14.664574518230761,-9.661634757468503,-13.963933865407993,-8.886701521749897,-13.400175181864515
775,-11.243594489163385,-16.057277371170088,-8.22747373314249,-14.24268244786931,-8.339001805279743,-11.452390226992865,-9.562358488076267,-14.805871162852506,-6.314875355313965,-17.535325313329256,-8.82021667105175,-15.349715797894097,-10.252709129811704,-12.965067469735294,-8.165480139385245,-14.976215432685622,-9.796146834651674,-12.962643774808985,-8.620944934545157,-12.725038563930934,-7.139491991089779,-15.244103606910354,-7.580150441556476,-11.501433362630525,-8.613520726924337,-14.710575262865413,-7.971565585961221,-15.323744000712816,-10.041416046816225,-17.462387532831876,-10.690806801524374,-15.62256478773088
776,-6.48276499558329,-12.980368220566607,-6.047898724447336,-13.02647743735239,-5.713395209761184,-12.96525839771821,-7.44417497138768,-12.294891763283701,-6.321589966926883,-13.164628693374006,-5.743046070798654,-12.442745024300159,-6.6469261967574695,-13.252066581040117,-8.239202796511506,-13.306215034972615,-8.270730827176456,-15.073883926702207,-4.771066319194647,-14.345537140595273,-6.754944522234733,-15.072435947350503,-5.442449825057707,-12.10375751535156,-8.191538441280656,-12.85810523080894,-7.747066227619791,-14.684897046415749,-8.461630395379581,-16.324186596861733,-10.121768814591404,-15.05387667550865
777,-10.226631003416525,-16.454537353999253,-6.958000065307111,-14.545271229043689,-6.352217614092176,-11.996555013722375,-6.13615568127242,-14.033148176830315,-4.313911293961982,-14.2320649943209,-6.9346665971525345,-16.7150648090537,-7.607763145743524,-15.051180140511335,-9.653657202029496,-15.929322429542054,-8.811061362685228,-14.66790850771925,-8.892008187062874,-14.580753201499782,-7.947233176149606,-15.54158610025297,-5.696099827690464,-14.685285751585296,-10.821895254862818,-16.759406741986243,-6.471831222771325,-16.21475343717602,-8.251211607854378,-17.25967021495062,-9.07153856740798,-15.353915638678927
778,-7.067457199601209,-13.203939057717346,-6.983346651547263,-11.092873093646368,-5.918510814282022,-12.057428168382277,-7.888432532225103,-12.40777349281742,-6.479208223719937,-12.20167143425856,-3.6853305337821247,-14.417348989032508,-5.194456356567794,-15.034947469817965,-8.116057853381216,-17.20602640650981,-7.57669412849058,-15.888671939225496,-7.155008905003962,-15.002697724451036,-7.62137322033783,-14.040990188914089,-4.330211292246266,-12.970438967457081,-7.543107981202988,-14.555975080730363,-7.739194630224473,-13.516903997898183,-8.41656533576037,-14.20506603775374,-9.73538419007619,-15.990083404711486
779,-9.689471736201163,-15.743885647534706,-7.191478066153051,-13.258332397818297,-6.031901265921716,-12.651808763805402,-6.560803737556804,-14.25761832596077,-7.34925457568102,-14.167917552383265,-5.243301570043174,-14.46923124930441,-5.797911223385733,-13.961575669983421,-10.113607162388769,-16.063408563075974,-9.073489407950122,-15.096986082425286,-7.2641021550120755,-15.528997393352116,-6.4966589976095825,-17.75916386846346,-6.01299610551062,-14.297411332313652,-9.770797531965194,-16.35278683717604,-8.71801245795009,-15.168763078459502,-11.055342458812522,-15.6990907198741,-9.583931906983537,-15.402343549957111
780,-7.953164785227649,-14.181496703335954,-5.094687759561164,-13.857607376209906,-5.133891504696222,-13.778265441642146,-6.841426154547388,-15.387915896635732,-4.283042491468716,-12.53726871798813,-6.70310573431801,-14.004162143263994,-6.9772241260099435,-14.407500580678656,-7.753620739660282,-15.043720413523447,-8.059607854369572,-15.77720211970891,-5.719681203161632,-14.216183537184534,-9.114298097978477,-15.25897899135611,-6.181236373126194,-14.888799097042433,-8.219700459381729,-13.167636562422198,-7.5304873004877155,-13.534566136502626,-6.242297556687202,-14.532624980596083,-5.2346105628536606,-12.456715096275898
781,-8.589780728205639,-15.097217529475,-6.624472666317988,-13.398404345557042,-6.4624594510730144,-15.22194328800827,-8.51471243126385,-14.048913451507914,-6.182684154708255,-14.326677349051007,-5.5717592857411855,-14.064713622647853,-8.04088214224581,-12.70823431187752,-9.278304816546113,-13.45674872813113,-8.641044329383837,-15.744676996674894,-5.262107626478909,-14.444798281104825,-5.9976560223052395,-15.980353062925687,-7.310406856977858,-15.786481075852015,-8.748409015808715,-15.721693107867203,-5.553271030378735,-15.899546970254246,-8.014922383736995,-16.08734071916858,-6.856577085139195,-12.827608952881295
782,-7.930222492963642,-13.101345848266686,-6.8171840799631305,-12.448650570104613,-6.0537728443397265,-11.989000526273706,-7.991031482831551,-13.893467617300285,-4.564921984372839,-13.06977490745371,-6.372773583954167,-12.20499349330132,-5.4592954698463725,-11.763585792747191,-6.86389770346604,-14.590870189616453,-7.010446172564349,-14.909176265116606,-7.752090828573972,-13.101320429061738,-8.278893052728801,-13.043534361800868,-6.13976828828596,-12.171082154524274,-9.58005145031223,-14.714453432854839,-7.774636105526408,-14.279889794912986,-8.155127290736434,-16.29730440865659,-9.174362973979687,-15.030976781603014
783,-9.469371659507571,-13.708286113333257,-6.696669223421637,-13.605567735303858,-6.842084402246984,-11.384563495861615,-8.954605340842527,-14.271810741908748,-5.810894672521293,-11.147607011921126,-7.038993379518024,-12.62454891745589,-7.7519305218332315,-13.25557821193531,-6.996131991031696,-13.770169054056872,-8.678828402932744,-12.463383612616335,-7.05328017115211,-13.06440812448284,-8.153285590720818,-13.873739969421454,-7.6701155604691,-12.91213964236141,-8.440987722609082,-13.965364035689273,-8.371394837303447,-12.614112852199998,-8.180892707375683,-13.733283199838331,-7.631515056834233,-13.485619065284586
784,-9.537972351173456,-14.731879602579532,-6.69106906073882,-12.234551807142186,-7.515390407691483,-12.809439588596568,-9.754127603950861,-15.287400618814669,-5.641039374832611,-12.895883051386662,-8.251213180023495,-12.857001805829992,-8.538785959525942,-15.22395786976459,-8.407168809664956,-16.67318237736764,-10.263805330720421,-16.408262956458977,-9.090827261506725,-15.93371527799166,-9.022728341320407,-16.86733137034507,-7.9740927011544205,-15.957344175832278,-10.049735634694168,-15.495009823695582,-8.92696950422501,-15.283230286028939,-7.9625453093053515,-14.519655392993007,-8.248099027177739,-14.082186856676033
785,-11.23395048677783,-18.329969780360628,-8.409323975730828,-13.09446330620739,-7.012813075222654,-13.34369238312831,-9.432636120434081,-14.611129352542697,-7.792883994394573,-13.176429835865108,-8.896734571584453,-15.230979591010158,-9.328099416203868,-14.650985444499529,-11.147415915126025,-17.34984965025646,-10.794702311072662,-16.753821756341154,-10.078180424131391,-16.95050061816755,-9.669904716143115,-17.788603849945556,-9.41675248080456,-14.566535634207497,-9.668484732436049,-16.738160923156656,-8.086449219914076,-15.510936356162578,-9.041306446802993,-16.68188475362553,-8.626882788646789,-14.631913618471117
786,-9.499944096596955,-15.230135108054355,-7.944468452069131,-12.580526256740661,-6.85002830867822,-12.105243986137095,-9.894859457869556,-16.834569362434376,-6.976694748498012,-14.669139076317352,-7.393982138507207,-15.212118947474139,-5.999077623636891,-14.87420405192709,-9.779273610800974,-17.608981090053696,-9.194590074505411,-15.38293629179335,-7.525900459155875,-14.075467048560949,-9.15334697897715,-15.20504567305018,-8.079709484154009,-12.470976442071898,-8.799158321570093,-13.042724469723588,-9.209435324676246,-14.929600781877397,-9.442409460283761,-14.467483253279577,-8.83280713144803,-14.420138807354355
787,-9.103604976878518,-14.921743538381985,-7.204643226895842,-14.946051837021532,-7.6549364432276175,-13.827655751085858,-7.918009958122254,-13.37566417712572,-7.5487121050126325,-14.040989353282733,-7.090230830242685,-14.487923690016885,-8.322468498935313,-15.719414412318816,-8.356298515616317,-15.89178316798259,-7.550072088542459,-14.371640886129736,-7.2536015654255435,-14.848407230173937,-8.664464274802837,-15.652953894970945,-6.730942203992618,-12.665535081552534,-8.9697331594453,-16.4936268655099,-8.965628442319169,-16.45472676983887,-9.957965501051115,-16.29446974759764,-9.662670015850964,-15.001034414692604
788,-7.947406198124,-16.799806183338774,-5.453980537595601,-12.391645280257215,-7.831778126727561,-11.945952065706466,-4.8804403641538485,-14.2084043681588,-7.2979823650959075,-13.312818540149308,-4.639158123766614,-11.75886497381473,-7.007927759525772,-14.068361042115056,-7.361840253411673,-12.344777293905867,-6.206625768371826,-14.814241500183014,-6.3177754745136525,-13.6550434102653,-6.752189065930654,-11.269791315827351,-6.050484761252836,-11.831940121546191,-10.399946129422021,-13.215919678849188,-8.392587069710851,-16.327731254926746,-8.606063068647549,-15.348368905550897,-9.415852319490973,-15.843248155057115
789,-10.892384992002327,-14.500930887336436,-8.101008493252305,-12.72501079939654,-5.777994975181419,-12.554662250376419,-7.890234945748715,-12.26701343934227,-7.206453196771703,-15.35821460969738,-6.046765003255098,-14.496326096722363,-8.406938255387157,-12.403931279722272,-7.750582765910244,-13.699781264991051,-9.738191612963107,-14.890777231217777,-8.796361168785653,-14.955598487257113,-11.322953858306768,-13.33737928648392,-8.871038657628358,-14.216686574908506,-11.831405745595456,-15.986150973744683,-10.604256690742769,-14.755199339415139,-11.176065826975083,-18.008668396852197,-11.51099833259321,-16.190955107358395
790,-8.639161616478443,-16.498519406220943,-6.021591241450375,-12.617321600247465,-4.225340662317016,-12.837256772405489,-6.078414807544839,-10.929442391344162,-6.296240855524507,-12.59143986079529,-4.016356616834269,-13.554349742816536,-7.072050836374611,-12.066377501444826,-8.545444252305005,-13.636808542239425,-9.59365142493924,-15.575523194012215,-7.92630197427123,-15.889918741117594,-8.26612734769527,-14.302068605485044,-7.848656724116956,-13.746413444202654,-8.070538595998462,-16.884102825328654,-5.286548341998364,-15.373903662265338,-6.885886141540371,-12.165529064168954,-5.739043141367216,-12.6097656417853
791,-7.724629849850135,-11.194426537266045,-7.282293100675947,-11.546321920434002,-6.854059590675842,-12.617868456777197,-8.225972483197369,-10.312417885718133,-6.416332981586103,-13.527301607286251,-5.145231709844661,-11.931220042871136,-6.57238834262172,-12.078705055298876,-7.757416877208434,-13.49883822177938,-5.542649441786265,-14.507509873969376,-5.902191979094566,-12.86423903277922,-7.8889043766052405,-14.37099365145947,-7.364070437620133,-12.316572338658307,-8.06177224142582,-14.664787838117126,-8.493736323669571,-13.377328849367586,-8.385197763299724,-14.813611439090481,-11.07347642788209,-19.761686448632073
792,-10.551241672199572,-15.779379306212661,-9.40842185139573,-12.550403137786756,-8.794429336555856,-12.730046429180579,-8.041926161091958,-15.045433334120371,-8.144469887469084,-14.014124506118844,-7.815452207213571,-12.14983910155448,-8.431072684588369,-12.52527045147913,-9.602689905343674,-14.675941561934945,-7.135504923283845,-13.168004175825999,-6.636498074028112,-11.914274875562397,-10.283384169337923,-14.870341675836505,-9.011915425949915,-15.469999966760577,-9.461572360957442,-15.99934896857781,-12.486209088753608,-15.251690529469478,-13.237176298722641,-17.45489247631509,-11.407236957880375,-17.363970541403148
793,-6.077399453065157,-12.729137177399949,-9.726501897689293,-12.072930778674625,-8.047554034155324,-10.827918443201913,-6.558064984394419,-12.212938445366515,-7.198570872851845,-13.461254083016618,-6.261716606565162,-12.951067037033923,-7.001424530086719,-13.522524242265169,-6.958196215107661,-13.398926384259068,-7.870725262720185,-12.765253662692988,-8.04941436138781,-14.163260919158189,-9.841703734009815,-15.286892433282485,-5.471145573916215,-13.442720606467297,-8.93279373385366,-14.638845243599697,-8.575953978978303,-17.555272407239713,-8.598744590216093,-16.801022946961403,-9.9349230973254,-17.397715309580555
794,-8.754083429086068,-15.742919835032101,-6.213670264931437,-11.190861777271351,-5.300219188629592,-13.576814610469714,-6.989393320896752,-14.70446299846943,-6.488199394728733,-12.58006404840051,-6.913551751830687,-11.841555345641854,-5.964953169740829,-11.812125879375813,-6.055742824508576,-12.34606023811134,-4.914322079851894,-11.061897873898413,-7.738821128866898,-10.92452839107348,-6.261306032537101,-13.06595661669424,-7.816655600065107,-12.953093656496824,-7.973586678796679,-12.882217376976746,-8.503170153023822,-14.020474923185649,-7.9844658329626,-15.377355388354585,-9.127166302935514,-15.109250228377277
795,-9.71995899203303,-16.434591502870045,-11.367892402979184,-16.035773475187714,-7.102769285747726,-15.962354367173186,-8.52929995778052,-14.203437137653712,-4.043961453080919,-13.945755495963432,-5.74554257874524,-14.223309929136283,-8.865045896473868,-13.602732738222329,-7.322478441018064,-12.424975588150541,-7.169684462253777,-14.842099047703083,-9.990800093751476,-15.835931246506192,-8.125538412741184,-13.923401763126844,-9.02682581359539,-12.158760180543721,-9.07120549689281,-15.448253278258463,-10.318014181590486,-14.176721757956637,-8.899701589351034,-17.120663042846356,-9.548931392378016,-16.65579393592489
796,-8.045823758733716,-14.69867849273381,-10.402273211400047,-13.636652678763571,-6.09951409513291,-13.010868053157875,-5.593789554990083,-13.812760455917985,-3.5139502993921767,-11.693101517447593,-5.4614977728912075,-11.187505477434884,-6.0092330927702475,-12.094900942480098,-7.52262464218679,-12.716196330586524,-9.297076061625093,-15.700715312991973,-5.492561676121604,-12.096247817840078,-9.731262502571255,-12.697934656295402,-6.146150939605205,-11.688557134863009,-9.003641081491313,-14.845397001858135,-9.488335770800777,-16.25723434800153,-8.54983040891732,-17.92990494745141,-8.27433750374441,-14.533935140708575
797,-5.514443950449525,-10.235574487504927,-6.989806988765519,-12.843731416794688,-5.4043954457075785,-11.455701106186547,-5.725802732292128,-12.23664895645038,-4.361944429393597,-10.541272077444646,-7.064925581928319,-11.02173072617245,-5.715583204726434,-10.646463683564647,-5.515620402452831,-10.964789173067464,-5.820791743633318,-13.585706342282958,-7.0127298731390955,-12.101353196249551,-6.033470577644129,-11.52203091899429,-5.450859223074454,-12.835138485060183,-10.305177609553784,-15.951369493097594,-8.071914481224574,-16.08258523710665,-8.615520509866128,-15.652924683751493,-9.187354539835303,-14.616036504200071
798,-9.980373334549236,-14.404971259542314,-7.00768178672967,-12.829750590181291,-6.970570076060691,-12.221283455188017,-7.033115895669873,-14.24151426593114,-7.739111085268457,-13.7231595450972,-8.396586465149664,-14.622374289454942,-6.230080020289002,-13.554410542004991,-10.16521587981082,-15.834458291837679,-8.800032781278366,-14.03671966486288,-6.975662697892531,-13.246772121849936,-7.86644088678445,-13.394923282164417,-5.936979508055701,-12.49524289508212,-9.621841923973154,-14.392696859059633,-8.980920696014874,-17.03795280068775,-9.40707862805054,-13.434001213640702,-9.138459754382543,-13.608226511053523
799,-7.871789515691622,-12.465374804558003,-5.81917988592204,-11.571470690012369,-6.196098128907779,-10.983357130836229,-4.78376085552101,-12.52024750531864,-7.447229498073208,-11.640765765709007,-6.292462221155168,-11.850817449797095,-6.112374365225746,-13.166270918878418,-8.431563523564673,-14.599137686723381,-7.271389898263169,-13.696507839490712,-5.838212233057187,-13.044145737407698,-6.313680559911964,-14.23723412394776,-6.066751951118183,-11.826245251371756,-8.196141223897964,-16.177782486940025,-8.2031611617871,-15.935623638612226,-8.870580803433304,-15.040299018183429,-7.707643126789198,-12.915110092874755
800,-8.708362252894817,-14.937154460577034,-3.58532699252979,-12.916011321218502,-6.305066735890756,-12.07571333813609,-7.628151943384511,-13.494673619994561,-6.022139362782327,-11.603591558637037,-6.756242765133309,-12.913589662845226,-7.366601823673924,-11.70850478274582,-5.929235900003141,-13.882538412372462,-8.582447382312116,-14.624281786190924,-6.4819274556214355,-13.258671878195276,-7.69105347460568,-14.056743242506567,-4.9943607183521985,-14.315412799268595,-8.092644515765535,-13.34844483607468,-5.976611647927971,-12.439071655604394,-8.524817874137137,-14.417096766080613,-5.502249163808001,-14.911942778143889
801,-9.67305381776961,-14.536437853841198,-9.326910879125386,-14.425247563256786,-6.981846264869605,-12.4321805588216,-6.940574143556027,-12.7505667325573,-5.286508497737298,-13.686625430928494,-6.30717750598644,-14.36093480266711,-7.843142939782682,-11.315060234510575,-5.666075819082402,-14.061918232401574,-8.526132125542325,-13.077150068576856,-9.503777792365822,-14.497565588385013,-8.297939312303384,-13.481070305191462,-6.634884547822622,-13.198479679499819,-8.607107323450427,-14.091071822201728,-5.491105850010372,-15.252591539845469,-8.62620148695298,-16.190638527298017,-6.0861179086818105,-16.012869542862
802,-9.007702522743399,-15.358361901390552,-5.778341312695018,-13.550913129190613,-7.453611053869629,-13.395156853424712,-7.909515071938749,-13.062576452640219,-10.186696261951258,-14.112028247477788,-7.226457196678286,-14.992563650944033,-7.832184771338085,-13.353647268492729,-9.788788673335846,-15.22681067390719,-8.776564522606447,-15.721869382301207,-9.077360632241227,-15.260630408771368,-6.431703840907632,-12.040520434253912,-8.295022708789727,-13.68226578411406,-6.671799362268768,-14.415511926755258,-7.616975849996949,-11.39954440025225,-9.942012478665394,-14.7586037940763,-9.437535756383866,-15.093937978387116
803,-7.55106663145903,-13.891561874198949,-7.832725821735009,-13.061947645232483,-5.86685286504777,-12.09705902316472,-6.638805608356682,-12.436387683094907,-6.225585946994431,-14.267180595040355,-6.966963447946989,-12.99774225035974,-6.726642794725565,-12.396816778730573,-10.140388426125579,-15.529426818951093,-8.598237206481802,-15.0872252407527,-8.59891507939205,-12.897189073199261,-8.014219027128751,-14.548311328660413,-6.902660421070981,-11.227595136866743,-7.627061546019015,-13.83588683017602,-8.065058420237452,-15.310595381598397,-9.737868130826225,-16.765191103971464,-10.087253315935119,-14.233113685281726
804,-8.546947694099115,-12.993373715987362,-4.763525455573766,-12.703912523898218,-5.65210977716705,-10.698523112463906,-5.158303700824619,-14.234572960367057,-3.6058031336134406,-14.573150958001118,-6.16241277959701,-12.675552937586714,-9.638194720094289,-16.142725713165,-7.663656856452569,-14.23943812184502,-6.899098629343322,-14.25192916918175,-7.9978084317910145,-13.186761688800637,-10.030406002081996,-15.17277317276462,-3.972335932536271,-15.239732068623741,-7.937553641684596,-15.928583392325542,-5.221845272289024,-14.810684574374953,-5.096378407735881,-15.211545457020614,-7.641400394688443,-13.967075995738082
